key,en,fr,it,ja,ko,es,es_ES,pt_BR,pl,de,ru,uk,zh_CN
DIALOGUE_MAGICANT_DESCRIPTIONS_FOUNTAIN_1-OPT_1,No,Non,,いいえ,아니오,,,Não,Nie,Nein,Нет,Ні,否
DIALOGUE_MAGICANT_DESCRIPTIONS_FOUNTAIN_2,[@]You can always come back for more.,[@]Vous pourrez toujours revenir plus tard.,[@]Puoi sempre tornare un'altra volta.,[@]いつでも　また　おいで。,[@]물은 언제나 여기에 흐르고 있다.[WAIT@]나중에 다시 와도 늦지 않는다.,[@]Siempre podrás regresar a por más.,[@]Siempre puedes volver a por más.,[@]Você sempre pode voltar para pegar mais.,[@]Możesz zawsze wrócić po więcej.,[@][if party:plural]Ihr könnt[else]Du kannst[/if] jederzeit für mehr wiederkommen.,[@]Ты сможешь вернуться сюда позже.,[@]Ти завжди можеш повернутися сюди пізніше.,[@]你可以随时可以回来。
DIALOGUE_MAGICANT_DESCRIPTIONS_FOUNTAIN_6,[@]You feel fully revitalized.,[@]Vous êtes complètement revitalisé.,[@]Ti senti completamente in forze.,[@]からだの　なかから　ちからが　みなぎってきた。,[@]새로 태어난 듯 활력을 되찾았다.,[@]Te sientes completamente revitalizad[LeadArt6].,[@]Te sientes completamente revitalizad[LeadArt6].,[@]Você se sente completamente revitalizado.,[@]Czujesz się w pełni zregenerowany.,[@][if party:plural]Ihr fühlt euch[else]Du fühlst dich[/if] wie neu geboren.,[@]Ты снова полон сил.,[@]Твої сили повністю відновилися.,[@]你感到活力满满。
DIALOGUE_MAGICANT_DESCRIPTIONS_FOUNTAIN_7,[@]Your Red Herb was also turned into Magic Herb!,"[@]De plus, votre Herbe rouge s'est transformée en Herbe magique !",[@]La tua Erbaccia rossa si è trasformata in Erba magica!,[@]あかいくさも　マジックハーブに　かわった！,[@]붉은 허브도 매직 허브로 변했다!,"[@]Además, ¡tu Hierba roja se transformó en Hierba mágica!","[@]Además, ¡tu Hierba roja se ha transformado en Hierba mágica!","[@]Além disso, sua Erva Vermelha se transformou numa Erva Mágica!","[@]Na dodatek, twoje Czerwone Chwasty zamieniły się w Magiczne Ziele!",[@]Dein Rotes Kraut wurde in Magisches Kraut verwandelt!,[@]А ещё твой красный сорняк превратился[BR]в волшебный лист!,[@]Твій червоний бур'ян перетворився на чарівне зілля!,[@]你携带的红色杂草变成了魔法药草！
DIALOGUE_MAGICANT_DESCRIPTIONS_FOUNTAIN_TELEPATHY_0,"[@]Closing your eyes, you prayed from the bottom of your heart.",[@]Vous fermez les yeux et priez du plus profond de votre cœur.,"[@]Chiudendo gli occhi, hai pregato dal profondo del tuo cuore.",[@]めを　とじて　こころから　いのった。,[@]눈을 감고 진심으로 기도했다.,[@]Cierras los ojos y rezas desde lo más profundo de tu corazón.,[@]Cierras los ojos y rezas desde lo más profundo de tu corazón.,"[@]Fechando os olhos, você ora do fundo do coração.","[@]Zamykając oczy, pomodliłeś się z głębi serca.",[@]Du schließt deine Augen und betest aus tiefstem Herzen.,[@]Ты закрыл глаза и помолился от всего сердца.,"[@]Заплющивши очі, ти помолився від усього серця.",[@]你闭上眼睛，发自心底地祈祷。
DIALOGUE_MAGICANT_DESCRIPTIONS_WELL_0,[@]You see nothing but an empty void stretch across infinity down the well.,[@]Vous ne voyez rien de plus qu'un néant insondable qui s'étend à l'infini dans les profondeurs du puits.,[@]Nel pozzo non vedi altro che un enorme vuoto.,[@]いどの　なかには　はてしない[BR]くらやみが　ひろがっている。,[@]우물 아래로는 무한히 뻗어가는 공간이 보인다.,[@]No ves nada más que un vacío infinitamente estirándose bajo el pozo.,[@]No ves nada más que un vacío prolongándose hacia la infinidad bajo el pozo.,[@]Você não vê nada além de um vazio escuro se prolongando pela infinidade do poço.,[@]Widzisz tylko bezdenną pustkę nieskończenie rozciągającą się w głąb studni.,"[@]Du siehst nichts außer eine schwarze Leere, die sich unendlich in die Tiefen des Brunnen streckt.",[@]В колодце — одна непроглядная тьма.,"[@]У колодязі не видно нічого, окрім непроглядної безодні.",[@]只见井底一片无限延伸的虚无。
DIALOGUE_MAGICANT_DESCRIPTIONS_WELL_1,[@]Throw $10?,[@]Jeter 10 $ ?,[@]Ci lanci $10?,[@]１０ドル　なげてみますか？,[@]$10를 던져볼까? ,[@]¿Tirar $10?,[@]¿Quieres tirar 10 $?,[@]Jogar $10?,[@]Wrzucić 10 $?,[@]10 $ hineinwerfen?,[@]Бросить 10 $?,[@]Кинути 10 $?,[@]要往井里扔10美元吗？
DIALOGUE_MAGICANT_DESCRIPTIONS_WELL_1-OPT_1,Yes,Oui,Sì,はい,네,Sí,Sí,Sim,Tak,Ja,Да,Так,是
DIALOGUE_MAGICANT_DESCRIPTIONS_WELL_1-OPT_2,No,Non,,いいえ,아니오,,,Não,Nie,Nein,Нет,Ні,否
DIALOGUE_MAGICANT_DESCRIPTIONS_WELL_2,[@][DELAY:5:3]... [DELAY]Nothing happened.,[@][DELAY:5:3]... [DELAY]Rien ne se passe.,[@][DELAY:5:3]... [DELAY]Non succede niente.,[@][DELAY:5:3]・・・[DELAY]なにもおこらなかった。,[@][DELAY:5:3]... [DELAY]아무 일도 일어나지 않았다.,[@][DELAY:5:3]... [DELAY]No pasó nada.,[@][DELAY:5:3]... [DELAY]No ha pasado nada.,[@][DELAY:5:3]... [DELAY]Nada aconteceu.,[@][DELAY:5:3]... [DELAY]Nic się nie wydarzyło.,[@][DELAY:5:3]... [DELAY]Es geschah nichts.,[@][DELAY:5:3]... [DELAY]Ничего не произошло.,[@][DELAY:5:3]... [DELAY]Нічого не сталося.,[@]…[DELAY]什么都没发生。
DIALOGUE_MAGICANT_DESCRIPTIONS_WELL_3,[@][DELAY:5:3]... [DELAY]A ladder rises up from the darkness.,[@][DELAY:5:3]... [DELAY]Une échelle surgit des ténèbres.,[@][DELAY:5:3]... [DELAY]Dal buio si erge una scala.,[@][DELAY:5:3]・・・[DELAY][BR]くらやみのそこから　はしごが　あがってきた。,[@][DELAY:5:3]... [DELAY]어둠 속에서 사다리가 솟아올랐다.,[@][DELAY:5:3]... [DELAY]Una escalera subió desde la oscuridad.,[@][DELAY:5:3]... [DELAY]Ha salido una escalera desde la oscuridad.,[@][DELAY:5:3]... [DELAY]Uma escada se ergueu da escuridão.,[@][DELAY:5:3]... [DELAY]Z ciemności wyłoniła się drabina.,[@][DELAY:5:3]... [DELAY]Eine Leiter erhob sich aus der Dunkelheit.,[@][DELAY:5:3]... [DELAY]Из темноты показалась лестница.,[@][DELAY:5:3]... [DELAY]Із темряви піднялася драбина.,[@]…[DELAY]黑暗中升起了一架梯子。
DIALOGUE_MAGICANT_DESCRIPTIONS_WELL_4,[@]You don't have enough money...,[@]Vous n'avez pas assez d'argent...,[@]Non ti bastano i soldi...,[@]おかねが　たりない・・・,[@]돈이 충분하지 않다...,[@]No tienes suficiente dinero...,[@]No tienes suficiente dinero...,[@]Você não tem dinheiro suficiente...,[@]Masz za mało pieniędzy...,[@]Du hast nicht genug Geld ...,[@]У тебя недостаточно денег...,[@]У тебе недостатньо грошей...,[@]你没有足够的钱…
DIALOGUE_MAGICANT_DESCRIPTIONS_WELL_5,[@]You see a ladder. [DELAY]Go down the well?,[@]Vous apercevez une échelle.[BR]Voulez-vous descendre dans le puits ?,[@]Vedi una scala. [DELAY]Vuoi entrare nel pozzo?,[@]はしごが　みえる。[DELAY]いどの　なかへ　おりますか？,[@]어디로 이어져 있는지 모를 사다리가 있다.[DELAY]타고 내려갈까?,[@]Ves una escalera. \n[DELAY]¿Quieres bajar al pozo?,[@]Ves una escalera. \n[DELAY]¿Quieres bajar al pozo?,[@]Você vê uma escada. [DELAY]Descer dentro do poço?,[@]Widzisz drabinę. [DELAY]Zejść w głąb studni?,[@]Du siehst eine Leiter. [DELAY]Den Brunnen hinuntergehen?,[@]Ты видишь лестницу. [DELAY]Спуститься в колодец?,[@]Ти бачиш драбину. [DELAY]Спуститися в колодязь?,[@]你看到了一架梯子，[DELAY]要下井吗？
DIALOGUE_MAGICANT_DESCRIPTIONS_WELL_5-OPT_1,Yes,Oui,Sì,はい,네,Sí,Sí,Sim,Tak,Ja,Да,Так,是
DIALOGUE_MAGICANT_DESCRIPTIONS_WELL_5-OPT_2,No,Non,,いいえ,아니오,,,Não,Nie,Nein,Нет,Ні,否
